pagina,precio,mantenimiento,direccion,ubicacion,area,dorm,banios,estac,URL,fecha_publicacion,fecha_publicacion_exacta,visualizaciones,inmobiliaria,antiguedad_inmueble
15,"S/ 2,920 · USD 800",S/ 280 Mantenimiento,BENAVIDES,"Miraflores, Lima",56 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-benavides-con-larco-excelente-ubicacion-bello-146591858.html,Publicado hace 17 días,2025-06-01,72 visualizaciones,LATIN REAL ESTATE,1 años
15,"S/ 2,300 · USD 620",S/ 250 Mantenimiento,"AV SAN FELIPE 758, JESUS MARIA","Jesús María, Lima",57 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-jesus-maria-146440475.html,Publicado hace 17 días,2025-06-01,216 visualizaciones,REMAX REAL,A estrenar
15,"S/ 2,500",S/ 250 Mantenimiento,"Jr. José Manuel Ugarteche 101, Pueblo Libre","Pueblo Libre, Lima",64 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-3-dorm.-edificio-moderno-zonas-comunes-146585609.html,Publicado hace 18 días,2025-05-31,91 visualizaciones,MALPARTIDA LOZANO MARTHA CECILIA [Persona Natural],A estrenar
15,"S/ 2,800 · USD 770",S/ 280 Mantenimiento,Av Arequipa al 1400,"Lince, Lima",74 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-74-m-sup2--una-cochera-sin-muebles-3-dorm.-mas-146584326.html,,,,,
15,"S/ 1,000",,16 AV. ARENALES,"Lince, Lima",47 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-lince-1-dormitorio-s-1000-soles-16-av-arenales-146151213.html,Publicado hace 18 días,2025-05-31,931 visualizaciones,IKASA,1 años
15,"S/ 9,620 · USD 660,000","S/ 1,300 Mantenimiento",Dirección no informada,"Chorrillos, Lima",310 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-vendo-o-alquilo-deparmento-con-vista-al-mar-en-145159154.html,Publicado hace 203 días,2024-11-27,17 visualizaciones,CAROZZI ASOCIADOS,18 años
15,"S/ 2,500 · USD 683",S/ 290 Mantenimiento,AV. ROOSBEVELT 5595,"Miraflores, Lima",67 m² tot.,2 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-ocasion-alquilo-departamento-2-dorm.-piso-19-de-146560401.html,Publicado hace 19 días,2025-05-30,210 visualizaciones,CARRERA CONCHA YURENMA,A estrenar
15,"S/ 2,700 · USD 730",S/ 150 Mantenimiento,"República de Chile, Jesús María","Jesús María, Lima",80 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-3-dorm-ascensor-cochera-y-vista-calle-146575428.html,Publicado hace 19 días,2025-05-30,85 visualizaciones,HOUSE BRÓKER PERÚ,10 años
16,"S/ 4,780 · USD 1,300",S/ 775 Mantenimiento,calle nicaragua 131,"Miraflores, Lima",153 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-primer-piso-con-terraza-y-parrilla-145999424.html,Publicado hace 19 días,2025-05-30,143 visualizaciones,MARICRUZ DOIG,10 años
16,"S/ 4,863 · USD 1,350",S/ 600 Mantenimiento,Juan Fanning 846,"Leuro, Miraflores",137 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-zona-dalmacia-137-m-sup2-143145488.html,,,,,
16,"S/ 2,000",S/ 290 Mantenimiento,Jr. Soledad,"Lince, Lima",52 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-en-lince-a-1-cuadra-de-javier-142667985.html,Publicado hace 19 días,2025-05-30,153 visualizaciones,Giovanna Flores,10 años
16,"S/ 1,850 · USD 500",S/ 160 Mantenimiento,Av. General Garzón 870,"Jesús María, Lima",39 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-jesus-maria-146536270.html,Publicado hace 19 días,2025-05-30,256 visualizaciones,MELISSA LAGUNA,1 años
16,"S/ 8,140 · USD 450,000",S/ 650 Mantenimiento,Calle Tudela y Varela,"Miraflores, Lima",154 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-alquilo-y-o-vendo-departamento-flat-del-reconocido-145267022.html,Publicado hace 189 días,2024-12-11,28 visualizaciones,Mariela Palomino Monge,3 años
16,"S/ 2,800 · USD 768",S/ 250 Mantenimiento,Calle 28 de Julio,"Magdalena, Lima",80 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-magdalena-3dorm.-amoblado-146570332.html,Publicado hace 20 días,2025-05-29,142 visualizaciones,Jhon,5 años
16,"S/ 1,800 · USD 493",S/ 200 Mantenimiento,JIRON PROGRESO,"Barranco, Lima",55 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-barranco-alquilo-lindo-departamento-sin-amoblar-cerca-146568847.html,Publicado hace 20 días,2025-05-29,92 visualizaciones,PAOLA PESCETTO ROMERO,2 años
16,"S/ 2,534 · USD 700",S/ 310 Mantenimiento,AV GRAU,"Barranco, Lima",40 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-barranco-alquilo-hermoso-departamento-amoblado-y-146568788.html,Publicado hace 21 días,2025-05-28,,PAOLA PESCETTO ROMERO,1 años
16,"S/ 2,516 · USD 680",,"Av. el Sol Oeste 455, Brranco","Barranco, Lima",36 m² tot.,,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-mono-ambiente-en-barranco!-zona-exclusiva!-vista-146566132.html,Publicado hace 21 días,2025-05-28,15 visualizaciones,MALPARTIDA LOZANO MARTHA CECILIA [Persona Natural],A estrenar
16,"S/ 3,000",,"Jirón Huiracocha 2200, Jesús María","Jesús María, Lima",66 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-estreno-en-alquiler-146566151.html,,,,,
16,"S/ 7,176 · USD 1,950",,"Jr. Los Aromos, La Molina","Sirius, La Molina",279 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-dpto-ubicado-en-1-piso-con-jardin-en-la-146563545.html,Publicado hace 21 días,2025-05-28,113 visualizaciones,CAMINO REAL INMOBILIARIA,1 años
16,"S/ 2,400 · USD 655",S/ 50 Mantenimiento,C. Carlos Gonzales Candamo 440,"San Miguel, Lima",140 m² tot.,3 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-de-140-m-sup2--en-3er-piso-a-pasos-de-146563546.html,Publicado hace 20 días,2025-05-29,75 visualizaciones,INMOBILIARIA MAP S.A.C,33 años
16,"S/ 8,000 · USD 2,000",S/ 450 Mantenimiento,Malecon Cisneros 12xx,"Miraflores, Lima",147 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-departamento-de-3-dorm.-con-vista-al-mar-en-65135451.html,Publicado hace 20 días,2025-05-29,32 visualizaciones,VEXELMAN TUDELA ELIZABETH [Agente],20 años
16,"S/ 3,449 · USD 950",,Calle Berlin 965,"Leuro, Miraflores",85 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-miraflores-146536504.html,Publicado hace 20 días,2025-05-29,235 visualizaciones,INMOBILIARIA MIRÓ,5 años
16,"S/ 2,755 · USD 750",S/ 338 Mantenimiento,"calle seminario 100, san isidro","San Isidro, Lima",60 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-2-dorm.-san-isidro-145827403.html,,,,,
16,"S/ 1,830 · USD 500",S/ 100 Mantenimiento,2 de Mayo,"Miraflores, Lima",25 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-locacion-loft-amoblado-c-lavaseca-en-miraflores-3-146558284.html,Publicado hace 21 días,2025-05-28,149 visualizaciones,MARIA RODRIGUEZ,A estrenar
16,"S/ 2,500",S/ 300 Mantenimiento,Jiron Oviedo al 100,"Magdalena, Lima",41 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-vista-interna-cerca-de-real-146557698.html,Publicado desde ayer,2025-06-17,49 visualizaciones,Exclusiva Real Estate,A estrenar
16,"S/ 2,420 · USD 650",S/ 305 Mantenimiento,"Av. El Sol Oeste 203, Barranco","Barranco, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-alquiler-en-barranco-145196678.html,Publicado hace 21 días,2025-05-28,119 visualizaciones,Carla Albites,7 años
16,"S/ 7,176 · USD 1,950",S/ 1 Mantenimiento,CALLE LOS AROMOS 300,"Sirius, La Molina",279 m² tot.,4 dorm.,4 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-lindo-y-amplio-dpto-en-sirius-la-molina-146325542.html,Publicado hace 21 días,2025-05-28,168 visualizaciones,PATRICIA ABAD,1 años
16,"S/ 5,300 · USD 1,450",S/ 400 Mantenimiento,Avenida Tejada al 200,"Armendariz, Miraflores",125 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-amoblado-de-2-dorm.-146553689.html,Publicado hace 22 días,2025-05-27,50 visualizaciones,VIVENCIAS REAL ESTATE,5 años
16,"S/ 6,945 · USD 1,900","S/ 1,100 Mantenimiento","Malecón de la Marina, Miraflores, Perú","Miraflores, Lima",156 m² tot.,3 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-en-malecon-de-la-marina-con-vista-a-146552451.html,,,,,
16,"S/ 2,150",S/ 200 Mantenimiento,Carlos Delgado - Jr. Inca Ripac al 200,"Jesús María, Lima",43 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-flat-de-estreno-con-areas-comunes-146550027.html,Publicado hace 22 días,2025-05-27,69 visualizaciones,cdelgado,A estrenar
16,"S/ 2,760 · USD 750",S/ 200 Mantenimiento,Av. 28 de Julio Miraflores,"Miraflores, Lima",42 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-de-estreno-en-miraflores-146540034.html,Publicado hace 2 días,2025-06-16,31 visualizaciones,STM inmobiliaria,A estrenar
16,"S/ 4,560 · USD 1,200",S/ 630 Mantenimiento,"Avenida Reducto, Miraflores.","Miraflores, Lima",100 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-av-reducto-en-alquiler-146538666.html,Publicado hace 22 días,2025-05-27,47 visualizaciones,MUNDESI MUNDO INMOBILIARIO,2 años
16,"S/ 2,200 · USD 600",S/ 350 Mantenimiento,Tumbes 320,"Barranco, Lima",45 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-loft-en-barranco-1x1-145647251.html,Publicado hace 23 días,2025-05-26,20 visualizaciones,SERRUDO PALMA DIEGO EDUARDO [Persona Natural],4 años
16,"S/ 4,745 · USD 1,300",,Avenida San Martin 140,"Barranco, Lima",100 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-hermoso-departamento-barranco-100-m-sup2-146534494.html,,,,,6 años
16,"S/ 2,431 · USD 650",S/ 250 Mantenimiento,El Sol Oeste 161,"Barranco, Lima",45 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-departamento-de-1-dormitorio-en-av-el-146090767.html,Publicado hace 24 días,2025-05-25,56 visualizaciones,C21 AVANTE,5 años
16,"S/ 7,728 · USD 2,100","S/ 1,000 Mantenimiento",Dirección no informada,"San Isidro, Lima",125 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-moderno-y-elegante-departamento-frente-al-golf-146532225.html,Publicado hace 24 días,2025-05-25,44 visualizaciones,AMELIA PINZAS SORIANO,3 años
16,"S/ 2,650",S/ 265 Mantenimiento,Jr. Huascar 2045,"Jesús María, Lima",66 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-de-estreno-en-jesus-maria-146529911.html,Publicado hace 24 días,2025-05-25,52 visualizaciones,REMAX CONSULTORES IRON,A estrenar
16,"S/ 1,900",S/ 160 Mantenimiento,Av. Tomas Marzano N°1623 DPTO.70X,"Los Sauces, Surquillo",43 m² tot.,,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-surquillo-alquilo-dpto-linea-blanca-s-1900-cerca-146509611.html,Publicado hace 25 días,2025-05-24,94 visualizaciones,rosulo lastra mendoza,9 años
17,"S/ 1,784 · USD 96,000",S/ 230 Mantenimiento,ANDALUCIA,"Miraflores, Lima",47 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-lindo-dpto.-con-vista-interior-en-edificio-frente-a-144635705.html,Publicado hace 269 días,2024-09-22,565 visualizaciones,LUCIA DE CARAVEDO,18 años
17,"S/ 3,300 · USD 900",S/ 350 Mantenimiento,"Rokovich, Magdalena","Magdalena, Lima",100 m² tot.,3 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-magdalena-146263066.html,Publicado hace 26 días,2025-05-23,286 visualizaciones,INMOBILIARIA MIRÓ,5 años
17,"S/ 1,500 · USD 400",,"Los Alarifes, Chorrillos","Chorrillos, Lima",70 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-2-dorm.-70-m-sup2--matellini-143076532.html,Publicado hace 26 días,2025-05-23,305 visualizaciones,HOUSE BRÓKER PERÚ,5 años
17,"S/ 1,500 · USD 400",S/ 100 Mantenimiento,"Colina, Surquillo","Surquillo, Lima",65 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-centrico-dpto.-en-surquillo-146504899.html,Publicado hace 26 días,2025-05-23,338 visualizaciones,HOUSE BRÓKER PERÚ,25 años
17,"S/ 4,070 · USD 1,100",S/ 720 Mantenimiento,SAN IGNACIO DE LOYOY,"Miraflores, Lima",110 m² tot.,2 dorm.,3 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-lindo-duplex-de-110-m-sup2--amoblado-y-146510247.html,Publicado hace 27 días,2025-05-22,38 visualizaciones,CABANILLAS OCHOA MARIA DEL ROSARIO,4 años
17,"S/ 4,255 · USD 1,150",S/ 495 Mantenimiento,Arce de la Oliva 157,"Miraflores, Lima",135 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-departamento-contemporaneo-en-excelente-zona-de-145975949.html,Publicado hace 27 días,2025-05-22,282 visualizaciones,EG INMOBILIARIA,9 años
17,"S/ 5,505 · USD 1,500",S/ 650 Mantenimiento,Av JAVIER PRADO 995 - 405,"San Isidro, Lima",114 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-lindo-depa-en-san-isidro-con-areas-comunes-a1-146503083.html,Publicado hace 27 días,2025-05-22,111 visualizaciones,ELIANA CASTRO [Persona Natural],1 años
17,"S/ 2,900 · USD 783",S/ 400 Mantenimiento,AV TOMAS MARSANO LA AURORA,"Aurora, Miraflores",90 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-lindo-y-comodo-departamento-sin-amoblar-en-la-146144291.html,Publicado hace 27 días,2025-05-22,119 visualizaciones,VICTORIAN HOME E.I.R.L,3 años
17,"S/ 6,100 · USD 420,000",S/ 750 Mantenimiento,La paz 1691,"Miraflores, Lima",209 m² tot.,2 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/veclapin-miraflores-vendo-o-alquilo-depa-2-dorm-2-cocheras-146476655.html,Publicado hace 30 días,2025-05-19,46 visualizaciones,MARIA ALIAGA BRAVO [Agente],7 años
17,"S/ 2,000 · USD 550",S/ 250 Mantenimiento,Jr. Fidelli 101 barranco,"Barranco, Lima",42 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-dpto.-de-un-dormitorio-de-42-m-sup2--146391360.html,Publicado hace 29 días,2025-05-20,93 visualizaciones,URSULA,4 años
17,"S/ 2,700 · USD 720",S/ 280 Mantenimiento,Dalias 120,"Armendariz, Miraflores",60 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-departamento-amoblado-miraflores-a-5-min-del-146495070.html,Publicado hace 28 días,2025-05-21,177 visualizaciones,Spark,15 años
17,"S/ 2,200 · USD 557",S/ 180 Mantenimiento,Paderewski 142,"La Calera, Surquillo",40 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquilo-moderno-departamento-con-cochera-146495069.html,Publicado hace 28 días,2025-05-21,245 visualizaciones,Spark,A estrenar
17,"S/ 1,900",S/ 200 Mantenimiento,hermanos catari,"San Miguel, Lima",73 m² tot.,3 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-de-departamento-en-san-miguel-144237909.html,Publicado hace 28 días,2025-05-21,250 visualizaciones,Renueva Inmobiliaria / Valentino Inmobiliaria,8 años
17,"S/ 1,900 · USD 510",S/ 180 Mantenimiento,"AV, PRINCIPAL","Surquillo, Lima",55 m² tot.,1 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/alclapin-se-alquila-lindo-dpto-de-55-m-sup2--en-edificio-de-146479594.html,Publicado hace 30 días,2025-05-19,281 visualizaciones,CABANILLAS OCHOA MARIA DEL ROSARIO,A estrenar
17,"S/ 3,200 · USD 850",S/ 580 Mantenimiento,general suarez 1191,"Miraflores, Lima",80 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-alquiler-departamento-miraflores-limite-con-san-isidro-146376562.html,Publicado hace 29 días,2025-05-20,369 visualizaciones,Fernando Di Guiseppe,3 años
17,"S/ 2,000 · USD 550",S/ 280 Mantenimiento,Jiron Carlos Arrieta 190,"Barranco, Lima",40 m² tot.,1 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin--barranco:-suite-full-equipada-areas-comunes-y-cochera-146475116.html,Publicado hace 30 días,2025-05-19,126 visualizaciones,VICTORIAN HOME E.I.R.L,5 años
17,"S/ 3,704 · USD 950",S/ 650 Mantenimiento,Dirección no informada,"Armendariz, Miraflores",102 m² tot.,2 dorm.,3 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-depa-cerca-larcomar-amoblado-2-dorm-2-banos-2-146473283.html,Publicado hace 30 días,2025-05-19,81 visualizaciones,AGENTES PERU,8 años
17,"S/ 5,520 · USD 1,500",,"Av 28 DE Julio N° 6xx, Dpto. 8","Miraflores, Lima",118 m² tot.,3 dorm.,2 baños,2 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-departamento-en-alquiler-en-28-de-julio-miraflores-146364861.html,Publicado hace 31 días,2025-05-18,71 visualizaciones,SQ Inmobiliaria,2 años
17,"S/ 4,732 · USD 1,300",S/ 400 Mantenimiento,Calle Alcanfores,"Miraflores, Lima",108 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin--cod:-mir382-departamento-amoblado-de-108-m-sup2--2-142855247.html,Publicado hace 32 días,2025-05-17,58 visualizaciones,SELECTA INMOBILIARIA,13 años
17,"S/ 4,750 · USD 1,300",S/ 560 Mantenimiento,Calle Buenos aires 296,"Miraflores, Lima",124 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-hermoso-departamento-de-2-dorm.-con-balcon-en-142607101.html,Publicado hace 33 días,2025-05-16,30 visualizaciones,AVANCE AGENCIA INMOBILIARIA,5 años
17,"S/ 2,200 · USD 604",S/ 170 Mantenimiento,Av. Brasil 2199,"Jesús María, Lima",64 m² tot.,1 dorm.,2 baños,,https://www.adondevivir.com/propiedades/clasificado/alclapin--alquiler-de-moderno-departamento-en-jesus-maria!-146423042.html,Publicado hace 33 días,2025-05-16,109 visualizaciones,RE/MAX BLACK,7 años
17,"S/ 2,600 · USD 124,500",S/ 280 Mantenimiento,Calle Alberto Durero c 3,"San Borja, Lima",80 m² tot.,2 dorm.,1 baño,,https://www.adondevivir.com/propiedades/clasificado/veclapin-cerca-pentagonito-y-parques-excelente-dpto.-2do-piso-146281661.html,Publicado hace 55 días,2025-04-24,318 visualizaciones,CECI CAYO & ASOCIADOS S.A.C.,20 años
17,"S/ 5,180 · USD 1,400",S/ 700 Mantenimiento,JR. DOS DE MAYO CDRA 1 PISO 1,"Barranco, Lima",100 m² tot.,2 dorm.,2 baños,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-barranco-lindo-departamento-amoblado-y-equipado-146057101.html,Publicado hace 33 días,2025-05-16,,GRUPO INMOBILIARIO INICIO E.I.R.L.,1 años
17,"S/ 2,100",S/ 120 Mantenimiento,Av Pedro Venturo,"Santiago de Surco, Lima",60 m² tot.,2 dorm.,1 baño,1 estac.,https://www.adondevivir.com/propiedades/clasificado/alclapin-dpto-av-pedro-venturo-cdra-6-146442302.html,Publicado hace 34 días,2025-05-15,434 visualizaciones,Dharma Inmobiliaria,20 años
17,"S/ 1,650",,8 AV. BOLIVIA,"Breña, Lima",80 m² tot.,2 dorm.,,,https://www.adondevivir.com/propiedades/clasificado/alclapin-brena-depto-2-dorm.-9-av-bolivia-146456010.html,Publicado hace 33 días,2025-05-16,198 visualizaciones,IKASA,2 años
